text,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis
@TheRedFishFry @Brevican @ResistItAllTX @POTUS So setting aside prepubescent insults tell us why Trump from the eco… https://t.co/9esW632DVH,0.0,0.0,neutral
@britneylove_b @KaladinFree 3. powerful country on earth. I don’t like trump. But I can turn off my tv and ignore t… https://t.co/qsoZRAihgV,1.0,0.3,positive
@TheRedFishFry @Brevican @ResistItAllTX @POTUS So other than insults you have nothing. I just gave you economics 10… https://t.co/oKbANCtASr,0.375,-0.125,negative
@TheRedFishFry @Brevican @ResistItAllTX @POTUS 2020 - worst recession in our countries history. Inflation drops fro… https://t.co/aKi82ri2gA,1.0,-1.0,negative
@TheRedFishFry @Brevican @ResistItAllTX @POTUS Right so with a historic recession you get historically low inflatio… https://t.co/6WBG5IZ5Tg,0.2785714285714285,0.09523809523809523,positive
@Brevican @TheRedFishFry @ResistItAllTX @POTUS He also was at the helm of the worst recession in the history of the… https://t.co/282OQEliES,1.0,-1.0,negative
How to know if US economy is in recession https://t.co/dKS4m8kITl https://t.co/WWrg20Xkje,0.0,0.0,neutral
"@jsknell @stillgray When inflation is around 2%, gas is around $2.40/national average, and look at where we’re at n… https://t.co/L3gdEM1YL4",0.39999999999999997,-0.15,negative
@B26703504Sandra @KaladinFree 1. I agree on the general view that trump can’t beat biden. But nothing is set in sto… https://t.co/ZHLXoVurHo,0.5,0.05000000000000002,positive
seve ways a recession can be good for you https://t.co/R72Su93Orq,0.6000000000000001,0.7,positive
"@NewsBecker ""...transformed the economy...""

He's proud of sending us into a recession?

He's proud of sending our… https://t.co/DHm8hUdr1K",1.0,0.8,positive
@siazyaba @Vahombe07 @Mug2155 @KMutisi @ProfJNMoyo @matinyarare @bmusonza @mhofela_mhofu @Tinoedzazvimwe1… https://t.co/vQlCQ2sp2z,0.0,0.0,neutral
"@KamalaHarris Hahaha!! Ok cameltoe, we are on the brink of recession and its imminent. Everyone knows it and everhone knows its your fault",0.45,0.35,positive
@KamalaHarris I would have to disagree If you have created more jobs in the past 4 years than any other presidency… https://t.co/19Aik07sh5,0.375,0.041666666666666664,positive
"I thought they just took ya money in Vegas 😂….. this recession hittin everybody hard 
Free @itzsheera https://t.co/nDxeOqJ2C9",0.6708333333333334,0.05416666666666667,positive
"@ProjectLincoln Yeah.. Biden needs to finish the job, including 
- recession or stagflation 
-highest inflation in… https://t.co/06cnNip8rz",0.0,0.0,neutral
@KamalaHarris Recession is killing the economy.,0.0,0.0,neutral
"I keep telling folks, they are deliberately trying to engineer a recession and harm tens of millions of Americans i… https://t.co/2Nln1xxRqi",0.0,0.0,neutral
"@MampillyGuru Paul it’s statistically a depression, not a recession. But, some reason over the last two years there is no truth in numbers",0.06666666666666667,0.0,neutral
And current recession hmm,0.4,0.0,neutral
@151Call @agoffe @4HumanUnity @SenTedCruz Interesting has a correlation been proven that debt reduction directly caused the recession?,0.45,0.3,positive
"After checking the fundamentals of economy, I found that economy of US, some European and Asian countries start gro… https://t.co/D91ggLcbpt",0.0,0.0,neutral
"@Nick_BPSS @TheBennettK I've never seen a thing like the 2023 #WhiteSox and I've lived through a great recession, pandemic &amp; Nickelback.",0.75,0.8,positive
"I've never seen a thing like the 2023 #WhiteSox and I've lived through a great recession, pandemic &amp; Nickelback.",0.75,0.8,positive
@TPostMillennial Um.. the recession part wasn’t a prank. It’s been here for a while.,0.0,0.0,neutral
@KamalaHarris I like how you doubled my grocery bill and changed the definition of Recession. My retirement plan wa… https://t.co/tPnOGs0QGq,0.0,0.0,neutral
$CMG just made a new all-time high. This isn’t what you would expect to see in a recession. $SPY $QQQ https://t.co/0g5NaswA2x,0.4972727272727272,0.1481818181818182,positive
@TheDemocrats Where? The economy is stagnant. The inflation has sky rocketed. It is only a matter of time for a recession,1.0,0.0,neutral
I think we are in a recession 🥹,0.0,0.0,neutral
"@GalenMetzger1 50 easily. We both know Republicans are going to run Trump or someone to the right of him.

The only… https://t.co/JgY5mazsMC",0.7896825396825397,0.2396825396825397,positive
I learned photoshop and constant contact and survived the 08 recession by being a commission only “assistant” for a… https://t.co/jZ9sW21ig7,0.6666666666666666,0.0,neutral
@MoheganBTC Men can be women. Definition of Recession can change on the fly. The Media are reliable sources of True… https://t.co/jgMzhXK1ot,0.775,0.575,positive
"#layoffs 
#unemployment 
#housingmarket 
#rentalmarket 
#realestate 
#overvaluedstockmarket 
#stockmarketcrash… https://t.co/vFipGACZsv",0.0,0.0,neutral
@weefred @rodriQuez @POTUS Reagan did this in his time in office &amp; created a recession (the 1980s recession). GW di… https://t.co/r3kLbGeZlo,0.0,0.0,neutral
@LaneyFoxy @stephiebell67 @carimeli @TerrenceBeBack @NBCNews @POTUS We've been in a recession since last year.,0.06666666666666667,0.0,neutral
"@0xgaut Gotta increase the level of service also, otherwise sales will decrease when more layoffs hit in the upcoming recession",0.5,0.5,positive
"@POTUS It’s been 2 years hoss. Banks are collapsing, interest rates are sky high and we’re in the middle of a reces… https://t.co/tkTZ0s8XZh",0.26999999999999996,0.08,positive
@WelshCentro @RavenMurmur @GeromanAT Only in the cities. The rest will have a deep recession but not civil war.… https://t.co/tyAFT51B6Z,0.7,0.0,neutral
NPR's Michel Martin talks to former Federal Reserve governor Claudia Sahm about who's feeling the biggest pinch of… https://t.co/MunKUVLcXn,0.0,0.0,neutral
@GOP Lemme guess you cherry picked some people coming back from a rally.  They were people who’ve been spoon fed gr… https://t.co/azVXm2ysYe,0.0,0.0,neutral
"A notorious recession indicator says that an economic downturn will begin this quarter, Bank of America says… https://t.co/ZmxwyMAcJv",0.2,0.2,positive
@chriswithans @varadmehta It has to be a recession that bad,0.6666666666666666,-0.6999999999999998,negative
McDonalds drinks went up in price yall! Wtf I thought they were recession proof and inflation proof ! @Mcdondals2,1.0,-0.5,negative
"@MichaelOHogan1 ""US will deteriorate over the next 18 months""
And if it doesn't? Fed already got inflation back und… https://t.co/HIiDOmkYgo",0.0,0.0,neutral
@Azalialexi @DailyLoud That $3 a month is brutal. In a recession.,1.0,-0.875,negative
"@NBCNews Don’t worry. This recession is going to be transitory.

Just like inflation…",0.0,0.0,neutral
"@POTUS He says this as we are in a recession, heading to depression.",0.0,0.0,neutral
@DailyLoud Bro gonna ignore gas prices and recession and say this bs,0.0,0.0,neutral
I still have conviction in my prediction that $BTC has topped for 2023 despite $SPX short squeeze on Friday. The ba… https://t.co/GqDLVbrN7u,0.3,0.0,neutral
@tedcruz You mean how his Secretary of Stare is doing a great job fighting a Recession?? The drawback of which rais… https://t.co/pUiQQFRm77,0.71875,0.24375000000000002,positive
@SpeakerMcCarthy And sends us into a recession and possible depression,1.0,0.0,neutral
"@joshtpm Runaway government spending is causing runaway inflation, which will cause a recession, just in time for N… https://t.co/qdWufa0hx3",0.0,0.0,neutral
"@Blueintoronto @KariLake Love blaming your agenda on others.
When Society collapses I hope the 30 pieces of silver… https://t.co/tgUofQEWD8",0.6,0.5,positive
@votetimscott That's why @joebiden @KamalaHarris USA elected &amp; will continue w mission to Build America Back Better… https://t.co/pJqV047xQu,0.25,0.25,positive
@crampell Scary times. Maybe a short technical default will trigger a brief pandemic-style recession and become a c… https://t.co/kytSgwQ1tb,0.43333333333333335,-0.125,negative
"@POTUS We are Headed into a Recession, FJB.",0.0,0.0,neutral
"@FromPhDtoLife Wondering what the stats are. Ref?

Btw, not me. From industry wanting to return to industry. Couldn… https://t.co/go3lULKqsC",0.0,0.0,neutral
@DavidSacks @LHSummers @federalreserve @DavidWestin @BloombergTV Remember when recession was two quarters of negati… https://t.co/ixlfb4o6Ka,0.0,0.0,neutral
@chrisdmowrey Only Ronald Reagan in early 1983 had a lower ninth-quarter average among  elected post-World War II p… https://t.co/ulIjRcADTN,0.5666666666666667,-0.016666666666666663,negative
"@POTUS Hey, Tweet writer...you may want to check out the 1% GDP as we crash toward a recession. https://t.co/FVTyvXwei0",0.0,0.0,neutral
Things #USA #Nazi #Libidiots liberal #MSM have suppressed about @POTUS @JoeBiden #massformationpsychosis… https://t.co/AGanw09UvM,0.0,0.0,neutral
@TheRedFishFry @ResistItAllTX @POTUS Obama had it as low as 0.7 left at 2.1 Trump raised it to 2.3 before Covid the… https://t.co/jf8VVmRB2w,0.15,0.0,neutral
@POTUS We wouldn’t be in a recession if you hadn’t sent our money to Ukraine. That’s a FACT!,0.0,0.0,neutral
This really doesn’t look like a recession - Axios https://t.co/wBKa2ygLAL,0.2,0.2,positive
Recession is on its way https://t.co/HJNmABbJCy,0.0,0.0,neutral
"@Argentosoma2 @USTechWorkers @EricRWeinstein COVID was the dress rehearsal.  Then the fake inflation, and fake rece… https://t.co/WuqJJalOlF",1.0,-0.5,negative
Economists had hoped economic growth would clock in closer to 2%. https://t.co/7V4SJkd8cz https://t.co/FVUKBG9Qqe,0.2,0.2,positive
"Domestic private investment looks grim. I seriously doubt that there was ever really recovery from lockdowns, and b… https://t.co/IqNrEKvobI",0.4683333333333334,-0.22666666666666666,negative
@menlobear @MishGEA @tyillc What’s crazy is housing leaders expansion from recession so will need to be roped back in; H4L.,0.45,-0.3,negative
"@JudiciaryGOP Fact, check #Republicans are trying to push America into #recession just to make Biden look bad. https://t.co/Vw5DyoOHms",0.6666666666666666,-0.6999999999999998,negative
@GOP Fact check house trying to push America into #recession https://t.co/Vw5DyoOHms,0.0,0.0,neutral
"#Taiwan 
Officially falls into #Recession as the demand for their chips, and related electronic goods, slumps globa… https://t.co/onnYBj48v7",0.4,0.0,neutral
@royceard Recession,0.0,0.0,neutral
"@royceard I think by recession proof it means you’re not going to be fucked. Growth may slow, and it may get harder… https://t.co/AOSlqDkliX",0.36666666666666664,-0.3333333333333333,negative
@pawk__ I see spot as the irresistible force....and the coming recession as the immovable object. Spot will win....… https://t.co/VhLaZPI7tf,0.4,0.8,positive
"@NBCNewsTHINK @ProfDevine Oh, it will be cuz he stays home hiding &amp; refuses to debate. It’s infuriating that his ha… https://t.co/y9ZWV3MdZY",0.8,-0.6,negative
Implement These Expert Tips and Tools to Recession-Proof Your Business https://t.co/myibOJdkDB https://t.co/7NYC5tDNL0,0.0,0.0,neutral
@royceard Pool care is pretty recession resistant because people who own pools tend to be recession resistant.,1.0,0.425,positive
"El-Erian Says Earnings Show US Recession Not a Done Deal, Still 50/50 - Bloomberg https://t.co/nUsfUUBpb0",0.0,0.0,neutral
The only time this recession hit my pocket #rillos #hippie #stoner #recession #backtoadollar https://t.co/ZgnCQ6YlOY,1.0,0.0,neutral
"4.29.23: on ""middle-of-the-road"" #EdWallce's 'Wheels' he's attacking GOP Nunez &amp; justice Thomas. I guess he doesn't… https://t.co/wHsVgGEPXD",0.0,0.0,neutral
"""It sounds like a planned recession."" https://t.co/NIvwCb6Ch5",0.0,0.0,neutral
@Trollstoy88 We are already in a recession.,0.0,0.0,neutral
"@grimandles @theShaneHook @OliLondonTV …everyone’s delusions. 

The economy is great! We aren’t in a recession. 😂😂😂… https://t.co/9LzqV0qEDS",0.75,0.8,positive
"@LHSummers @federalreserve @DavidWestin @BloombergTV We are in recession now, Larry. The inflation deflator in the… https://t.co/IejygcOWMf",0.0,0.0,neutral
"@POTUS You need to finish the job, including 
- recession or stagflation 
-highest inflation in 40 years
-fentanyl… https://t.co/llcY7ZYTTv",0.0,0.0,neutral
@BobLoukas Agree 100% you never get a warning for something that is about to happen (recession). It always happens… https://t.co/L2uHL443P0,0.0,0.0,neutral
"In the sixth paragraph of the article, it states "" A government default, which would likely plunge the U.S. into re… https://t.co/CD43ZJfW1u",1.0,0.0,neutral
@INArteCarloDoss Recession when swimming pool companies with record sales 🤣.,0.0,0.0,neutral
A recession in 2023 is now inevitable. Layoffs in tech and finance will spread to other sectors | Fortune https://t.co/hj1LKbQVoV,0.6875,-0.0625,negative
"Guess what happens when the cost of capital increases and Industrial customers are hit by a Recession?
They look to… https://t.co/282NKaKpG4",0.0,0.0,neutral
"@New_Legal_ They're buying more than Xbots are XD. 

We're careening into a recession. 70 bucks a pop is pricy for… https://t.co/33gUlp7Y3R",0.35,0.35,positive
"Hopium springs eternal...

""There may be a solution to the First Republic problem, &amp; there was data pointing to a r… https://t.co/w07Yp7W8m4",0.3333333333333333,0.25,positive
Are we at peak insanity now when a war provoked by the US to benefit the military industrial complex now requires A… https://t.co/yoT7mlNnDM,0.25,-0.2,negative
"E126: Big Tech blow-out, Powell’s recession warning, lab-grown meat, RFK... https://t.co/4TM9R3Kqro via @YouTube",0.1,0.0,neutral
@SuellenZapatka @CollinRugg Ironically Bill Maher championed in this era just &amp; now his own dogs bite him.  “Sorry… https://t.co/8791n8ihVT,1.0,0.04999999999999999,positive
https://t.co/z978VSEQrC How to know if US economy is in recession,0.0,0.0,neutral
@Econimica @LoganMohtashami Fertility rates are coming down &amp; aging populations are going up. If we do not end up i… https://t.co/UGExNsziXW,0.2888888888888889,-0.15555555555555559,negative
